tax_id	scientific_name	sample_accession	secondary_sample_accession	experiment_accession	study_accession	secondary_study_accession	run_accession	center_name	fastq_ftp	fastq_md5
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573007	ERS880156	ERX1120111	PRJEB11174	ERP012516	ERR1040639	DTU	fastq/ERR104/009/ERR1040639/ERR1040639_1.fastq.gz;fastq/ERR104/009/ERR1040639/ERR1040639_2.fastq.gz	bb4c16a6badac9670bf8a787dd1c5263;29705bad42d1ca8601f817a962de5795
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573008	ERS880157	ERX1120112	PRJEB11174	ERP012516	ERR1040640	DTU	fastq/ERR104/000/ERR1040640/ERR1040640_1.fastq.gz;fastq/ERR104/000/ERR1040640/ERR1040640_2.fastq.gz	3d20c5ede3ce456125596dc6c0d9ad45;866a05d54a183cfeb588416e2f9c0e7d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573009	ERS880158	ERX1120113	PRJEB11174	ERP012516	ERR1040641	DTU	fastq/ERR104/001/ERR1040641/ERR1040641_1.fastq.gz;fastq/ERR104/001/ERR1040641/ERR1040641_2.fastq.gz	6a1b84ef2e5bf21b7e455c228eec3c0a;480634bb7c8e69aeca3186f5fd5b2fdc
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573010	ERS880159	ERX1120114	PRJEB11174	ERP012516	ERR1040642	DTU	fastq/ERR104/002/ERR1040642/ERR1040642_1.fastq.gz;fastq/ERR104/002/ERR1040642/ERR1040642_2.fastq.gz	e61b2d5a3ca8ff0f9d2f1d2cab8bb4dc;fb3f7d50f7bb4a1c367805153bd72f1d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573011	ERS880160	ERX1120115	PRJEB11174	ERP012516	ERR1040643	DTU	fastq/ERR104/003/ERR1040643/ERR1040643_1.fastq.gz;fastq/ERR104/003/ERR1040643/ERR1040643_2.fastq.gz	1cbcc117dc426956509b91c5a0a3e1d6;be03812a0eef72ea496fac719d9b4558
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573012	ERS880161	ERX1120116	PRJEB11174	ERP012516	ERR1040644	DTU	fastq/ERR104/004/ERR1040644/ERR1040644_1.fastq.gz;fastq/ERR104/004/ERR1040644/ERR1040644_2.fastq.gz	4a890e743b1aa14083641ad47913fad9;4c79119ad5d44c7a7be6f563accc7768
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573013	ERS880162	ERX1120117	PRJEB11174	ERP012516	ERR1040645	DTU	fastq/ERR104/005/ERR1040645/ERR1040645_1.fastq.gz;fastq/ERR104/005/ERR1040645/ERR1040645_2.fastq.gz	761b8c05b6583762d2d40b4348fe80f8;9643187218fe3f5424bc9f059d4cc5f1
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573014	ERS880163	ERX1120118	PRJEB11174	ERP012516	ERR1040646	DTU	fastq/ERR104/006/ERR1040646/ERR1040646_1.fastq.gz;fastq/ERR104/006/ERR1040646/ERR1040646_2.fastq.gz	da2b4dddfe2e0823c144f16262a7e4c4;d7cb7abdd2dde517e62082056dde26d7
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573015	ERS880164	ERX1120119	PRJEB11174	ERP012516	ERR1040647	DTU	fastq/ERR104/007/ERR1040647/ERR1040647_1.fastq.gz;fastq/ERR104/007/ERR1040647/ERR1040647_2.fastq.gz	f222a5912b2330574d8d84d5bbadeb4a;e46a2c94a411d5b44792d4d8b2294752
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573016	ERS880165	ERX1120120	PRJEB11174	ERP012516	ERR1040648	DTU	fastq/ERR104/008/ERR1040648/ERR1040648_1.fastq.gz;fastq/ERR104/008/ERR1040648/ERR1040648_2.fastq.gz	299c19e1c163f29fc294b260ca962bf5;05a7ac99c9b837f4e581877cdb798963
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573017	ERS880166	ERX1120121	PRJEB11174	ERP012516	ERR1040649	DTU	fastq/ERR104/009/ERR1040649/ERR1040649_1.fastq.gz;fastq/ERR104/009/ERR1040649/ERR1040649_2.fastq.gz	f611dd339c8c735979f42000808b336e;aef9cae5f5f229021088a4d895c98814
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573018	ERS880167	ERX1120122	PRJEB11174	ERP012516	ERR1040650	DTU	fastq/ERR104/000/ERR1040650/ERR1040650_1.fastq.gz;fastq/ERR104/000/ERR1040650/ERR1040650_2.fastq.gz	4f3b2ed3a9bcc1213ea6db67f9157a88;abb3570732ea8898dac8223979298d97
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573019	ERS880168	ERX1120123	PRJEB11174	ERP012516	ERR1040651	DTU	fastq/ERR104/001/ERR1040651/ERR1040651_1.fastq.gz;fastq/ERR104/001/ERR1040651/ERR1040651_2.fastq.gz	2ac668884a96c3a9fe1932cf9ae707fa;373ce8bf96b927c7a2e6711d0b1f3947
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573020	ERS880169	ERX1120124	PRJEB11174	ERP012516	ERR1040652	DTU	fastq/ERR104/002/ERR1040652/ERR1040652_1.fastq.gz;fastq/ERR104/002/ERR1040652/ERR1040652_2.fastq.gz	5585349bb353c90e6914ed26f374985f;0bf949f9c7c7ab86434fd274d200252c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573021	ERS880170	ERX1120125	PRJEB11174	ERP012516	ERR1040653	DTU	fastq/ERR104/003/ERR1040653/ERR1040653_1.fastq.gz;fastq/ERR104/003/ERR1040653/ERR1040653_2.fastq.gz	27abc98a6f9133c53e1f660de2acc768;472ddaa13b1a5af5df5ed0cacd7d2790
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573022	ERS880171	ERX1120126	PRJEB11174	ERP012516	ERR1040654	DTU	fastq/ERR104/004/ERR1040654/ERR1040654_1.fastq.gz;fastq/ERR104/004/ERR1040654/ERR1040654_2.fastq.gz	5f1e12431988c595ba55f08453304f23;ca508865c1b25c1d62737ede7e6532e4
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573023	ERS880172	ERX1120127	PRJEB11174	ERP012516	ERR1040655	DTU	fastq/ERR104/005/ERR1040655/ERR1040655_1.fastq.gz;fastq/ERR104/005/ERR1040655/ERR1040655_2.fastq.gz	9c45caf686e2dece829a0458bfd37639;de714bb41456dbeb00f1772a0956fee8
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573024	ERS880173	ERX1120128	PRJEB11174	ERP012516	ERR1040656	DTU	fastq/ERR104/006/ERR1040656/ERR1040656_1.fastq.gz;fastq/ERR104/006/ERR1040656/ERR1040656_2.fastq.gz	23223967bdb10cf7935c825ec5d50334;184b703d5fe8283c11d71032a36a90bf
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573025	ERS880174	ERX1120129	PRJEB11174	ERP012516	ERR1040657	DTU	fastq/ERR104/007/ERR1040657/ERR1040657_1.fastq.gz;fastq/ERR104/007/ERR1040657/ERR1040657_2.fastq.gz	670941f21b490a6be95da0500f2ef2d6;6303556ed11ea783e375c969871db43e
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573026	ERS880175	ERX1120130	PRJEB11174	ERP012516	ERR1040658	DTU	fastq/ERR104/008/ERR1040658/ERR1040658_1.fastq.gz;fastq/ERR104/008/ERR1040658/ERR1040658_2.fastq.gz	e6006fb3af1c37bb81e4f9812cc176ee;5092d8f096d4dd7eb2d1c1262d8dae67
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573027	ERS880176	ERX1120131	PRJEB11174	ERP012516	ERR1040659	DTU	fastq/ERR104/009/ERR1040659/ERR1040659_1.fastq.gz;fastq/ERR104/009/ERR1040659/ERR1040659_2.fastq.gz	d8e1e72bf175613b51e09a25e4b6cf75;4e70a56424a629feba07470523f23d19
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573028	ERS880177	ERX1120132	PRJEB11174	ERP012516	ERR1040660	DTU	fastq/ERR104/000/ERR1040660/ERR1040660_1.fastq.gz;fastq/ERR104/000/ERR1040660/ERR1040660_2.fastq.gz	10adcfc28dca4ce250a670704e9c86b9;3ea92372b3e1c64b848ee5a9643fc7ec
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573029	ERS880178	ERX1120133	PRJEB11174	ERP012516	ERR1040661	DTU	fastq/ERR104/001/ERR1040661/ERR1040661_1.fastq.gz;fastq/ERR104/001/ERR1040661/ERR1040661_2.fastq.gz	2b2c192915956b204f1ba6c07643068a;f8f3a67b7fa71250efe42b8b63ddadd0
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573030	ERS880179	ERX1120134	PRJEB11174	ERP012516	ERR1040662	DTU	fastq/ERR104/002/ERR1040662/ERR1040662_1.fastq.gz;fastq/ERR104/002/ERR1040662/ERR1040662_2.fastq.gz	c4129f4517abc9c8f5df05b2575932cd;173c7e249085c0372552bcc31e501ebc
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573031	ERS880180	ERX1120135	PRJEB11174	ERP012516	ERR1040663	DTU	fastq/ERR104/003/ERR1040663/ERR1040663_1.fastq.gz;fastq/ERR104/003/ERR1040663/ERR1040663_2.fastq.gz	8fa1cc7195eb781df4cc06fcbc16cd26;3af287b9c39925de4b60fa96d49fbf23
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573032	ERS880181	ERX1120136	PRJEB11174	ERP012516	ERR1040664	DTU	fastq/ERR104/004/ERR1040664/ERR1040664_1.fastq.gz;fastq/ERR104/004/ERR1040664/ERR1040664_2.fastq.gz	d87c5597150ae3230ef2a3f330171e17;24dcb353093a6602e05c257f6579bb7c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573033	ERS880182	ERX1120137	PRJEB11174	ERP012516	ERR1040665	DTU	fastq/ERR104/005/ERR1040665/ERR1040665_1.fastq.gz;fastq/ERR104/005/ERR1040665/ERR1040665_2.fastq.gz	a0df3b3f8d2d088217bb0c6d34fd26a1;1cb0930ea3b8deddbf2ab442e5f7e402
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573034	ERS880183	ERX1120138	PRJEB11174	ERP012516	ERR1040666	DTU	fastq/ERR104/006/ERR1040666/ERR1040666_1.fastq.gz;fastq/ERR104/006/ERR1040666/ERR1040666_2.fastq.gz	98b852ad6e6ab9e64a74533dc0a16527;524cde99e5b106cb67ed36022e225073
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573035	ERS880184	ERX1120139	PRJEB11174	ERP012516	ERR1040667	DTU	fastq/ERR104/007/ERR1040667/ERR1040667_1.fastq.gz;fastq/ERR104/007/ERR1040667/ERR1040667_2.fastq.gz	b8813187e5e1abc94b0c1ff84406f3de;2cad459b8734facd7e881a1386d2e757
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573036	ERS880185	ERX1120140	PRJEB11174	ERP012516	ERR1040668	DTU	fastq/ERR104/008/ERR1040668/ERR1040668_1.fastq.gz;fastq/ERR104/008/ERR1040668/ERR1040668_2.fastq.gz	66441ca02598a9434187a2b80cdb346c;b501e6be3aaa90f0295f22093687503b
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573037	ERS880186	ERX1120141	PRJEB11174	ERP012516	ERR1040669	DTU	fastq/ERR104/009/ERR1040669/ERR1040669_1.fastq.gz;fastq/ERR104/009/ERR1040669/ERR1040669_2.fastq.gz	efc13d5ac488dd80e8bf216f118a92af;1ba68f2aee0a2cd8afacaf453c2f0278
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573038	ERS880187	ERX1120142	PRJEB11174	ERP012516	ERR1040670	DTU	fastq/ERR104/000/ERR1040670/ERR1040670_1.fastq.gz;fastq/ERR104/000/ERR1040670/ERR1040670_2.fastq.gz	8b3be9d46986545454f6a680c1a6bed5;31c63b24f8725962d4e91e887a8fe654
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573039	ERS880188	ERX1120143	PRJEB11174	ERP012516	ERR1040671	DTU	fastq/ERR104/001/ERR1040671/ERR1040671_1.fastq.gz;fastq/ERR104/001/ERR1040671/ERR1040671_2.fastq.gz	f6a7fbf6bc8b6a3932cde77df0673b5b;409941420b10bfde2a62399832006774
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573040	ERS880189	ERX1120144	PRJEB11174	ERP012516	ERR1040672	DTU	fastq/ERR104/002/ERR1040672/ERR1040672_1.fastq.gz;fastq/ERR104/002/ERR1040672/ERR1040672_2.fastq.gz	2b78c078f4d8cba68163e3ff920be717;b470988359d508959c04306f6586f3f3
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573041	ERS880190	ERX1120145	PRJEB11174	ERP012516	ERR1040673	DTU	fastq/ERR104/003/ERR1040673/ERR1040673_1.fastq.gz;fastq/ERR104/003/ERR1040673/ERR1040673_2.fastq.gz	7332ad50bc907c027a0061f6bfb2a060;a965cee0a75173993260694cece9f001
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573042	ERS880191	ERX1120146	PRJEB11174	ERP012516	ERR1040674	DTU	fastq/ERR104/004/ERR1040674/ERR1040674_1.fastq.gz;fastq/ERR104/004/ERR1040674/ERR1040674_2.fastq.gz	bf20ddb2639bd375ed4e520bbc99ff98;f1a6f91d1162c4afd9c6e6576cf04ca8
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573043	ERS880192	ERX1120147	PRJEB11174	ERP012516	ERR1040675	DTU	fastq/ERR104/005/ERR1040675/ERR1040675_1.fastq.gz;fastq/ERR104/005/ERR1040675/ERR1040675_2.fastq.gz	cbf04b3229405b50517510cfe89b5bbf;d931bc70dc6d7a11b2610ee3e7c5647f
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573044	ERS880193	ERX1120148	PRJEB11174	ERP012516	ERR1040676	DTU	fastq/ERR104/006/ERR1040676/ERR1040676_1.fastq.gz;fastq/ERR104/006/ERR1040676/ERR1040676_2.fastq.gz	dfd8ef2d6ac53e3810530d409788023b;be57f8cc5a0bcbfe41d3d72f8f5e8024
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573045	ERS880194	ERX1120149	PRJEB11174	ERP012516	ERR1040677	DTU	fastq/ERR104/007/ERR1040677/ERR1040677_1.fastq.gz;fastq/ERR104/007/ERR1040677/ERR1040677_2.fastq.gz	d0a1c0c391de92d87015e5324df2deb0;4333ac26ccfc0eb1060f1c7e5f5ebdad
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573046	ERS880195	ERX1120150	PRJEB11174	ERP012516	ERR1040678	DTU	fastq/ERR104/008/ERR1040678/ERR1040678_1.fastq.gz;fastq/ERR104/008/ERR1040678/ERR1040678_2.fastq.gz	8c66a538ed1d0a8e59d22c2f3253d01a;889c7448e2a889d3b19f43cfa18ad67a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573047	ERS880196	ERX1120151	PRJEB11174	ERP012516	ERR1040679	DTU	fastq/ERR104/009/ERR1040679/ERR1040679_1.fastq.gz;fastq/ERR104/009/ERR1040679/ERR1040679_2.fastq.gz	28720aff9c8c07d9bc10f2bfe362ed45;1904e4552af5477cf6db2161869912a6
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573048	ERS880197	ERX1120152	PRJEB11174	ERP012516	ERR1040680	DTU	fastq/ERR104/000/ERR1040680/ERR1040680_1.fastq.gz;fastq/ERR104/000/ERR1040680/ERR1040680_2.fastq.gz	3bac02c982123e66f74a4848a3364be0;5c827c2385ade20a05c6a1b86e34940d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573049	ERS880198	ERX1120153	PRJEB11174	ERP012516	ERR1040681	DTU	fastq/ERR104/001/ERR1040681/ERR1040681_1.fastq.gz;fastq/ERR104/001/ERR1040681/ERR1040681_2.fastq.gz	ed61899697af76fe06bac7238640d78f;93e24330299469a9fc3eb65c6e11c786
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573050	ERS880199	ERX1120154	PRJEB11174	ERP012516	ERR1040682	DTU	fastq/ERR104/002/ERR1040682/ERR1040682_1.fastq.gz;fastq/ERR104/002/ERR1040682/ERR1040682_2.fastq.gz	1d61f0ca22360abf054e5a5a142e7288;389d83b581b7c308bdf99f4c8017e8fb
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573051	ERS880200	ERX1120155	PRJEB11174	ERP012516	ERR1040683	DTU	fastq/ERR104/003/ERR1040683/ERR1040683_1.fastq.gz;fastq/ERR104/003/ERR1040683/ERR1040683_2.fastq.gz	a9b723a12e7ce2aa1da792513978fc29;3317762f814a333e828df63cafff027a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573052	ERS880201	ERX1120156	PRJEB11174	ERP012516	ERR1040684	DTU	fastq/ERR104/004/ERR1040684/ERR1040684_1.fastq.gz;fastq/ERR104/004/ERR1040684/ERR1040684_2.fastq.gz	412f6ddfca8923f155d1cf8cf7a97760;7282793e5ff4fa6d6835cb1e2fc60d5c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573053	ERS880202	ERX1120157	PRJEB11174	ERP012516	ERR1040685	DTU	fastq/ERR104/005/ERR1040685/ERR1040685_1.fastq.gz;fastq/ERR104/005/ERR1040685/ERR1040685_2.fastq.gz	f85dd185898e8f429d0bf97eac3f74c4;b0e776582b5310038970ed3cebc7e5f7
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573054	ERS880203	ERX1120158	PRJEB11174	ERP012516	ERR1040686	DTU	fastq/ERR104/006/ERR1040686/ERR1040686_1.fastq.gz;fastq/ERR104/006/ERR1040686/ERR1040686_2.fastq.gz	e43bcef6a052347caa74dc08784b4e48;3beae6557c0bb2936c72c7abc9e39531
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573055	ERS880204	ERX1120159	PRJEB11174	ERP012516	ERR1040687	DTU	fastq/ERR104/007/ERR1040687/ERR1040687_1.fastq.gz;fastq/ERR104/007/ERR1040687/ERR1040687_2.fastq.gz	08ea6d146813ae2eb757205041b4d159;3e10132ecf45aef9d14a5171793de529
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573056	ERS880205	ERX1120160	PRJEB11174	ERP012516	ERR1040688	DTU	fastq/ERR104/008/ERR1040688/ERR1040688_1.fastq.gz;fastq/ERR104/008/ERR1040688/ERR1040688_2.fastq.gz	e07d022702999075a728dc6cf4a05c83;b8e23667391dee86b43a3993eea60d3c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573057	ERS880206	ERX1120161	PRJEB11174	ERP012516	ERR1040689	DTU	fastq/ERR104/009/ERR1040689/ERR1040689_1.fastq.gz;fastq/ERR104/009/ERR1040689/ERR1040689_2.fastq.gz	8e20d6efa4294aa5f62409a93d80d593;0921e5f2c1778991712552650d65a546
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573058	ERS880207	ERX1120162	PRJEB11174	ERP012516	ERR1040690	DTU	fastq/ERR104/000/ERR1040690/ERR1040690_1.fastq.gz;fastq/ERR104/000/ERR1040690/ERR1040690_2.fastq.gz	dfb5f4d9b65e3a291ad6df6c67371d2a;b66483413b527ecbe6db73ad34942f88
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573059	ERS880208	ERX1120163	PRJEB11174	ERP012516	ERR1040691	DTU	fastq/ERR104/001/ERR1040691/ERR1040691_1.fastq.gz;fastq/ERR104/001/ERR1040691/ERR1040691_2.fastq.gz	cd2fb1e35b3ebe3aac112ee354345a2c;a7ccaaf52c09a7d57537781ea6eb92ec
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573060	ERS880209	ERX1120164	PRJEB11174	ERP012516	ERR1040692	DTU	fastq/ERR104/002/ERR1040692/ERR1040692_1.fastq.gz;fastq/ERR104/002/ERR1040692/ERR1040692_2.fastq.gz	252e368ff9b1a81379ec75cefff67b45;2deeebbc0dea31538693d6ace9925994
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573061	ERS880210	ERX1120165	PRJEB11174	ERP012516	ERR1040693	DTU	fastq/ERR104/003/ERR1040693/ERR1040693_1.fastq.gz;fastq/ERR104/003/ERR1040693/ERR1040693_2.fastq.gz	8e5ecff1721c8c92cfc25fbaf71dd6c1;7ca004afcf87993a104b35d29f252a69
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573062	ERS880211	ERX1120166	PRJEB11174	ERP012516	ERR1040694	DTU	fastq/ERR104/004/ERR1040694/ERR1040694_1.fastq.gz;fastq/ERR104/004/ERR1040694/ERR1040694_2.fastq.gz	6f468dd7861818b29d86d3b37edb5c43;ad039f1ee831db7b22696a3859195afe
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573063	ERS880212	ERX1120167	PRJEB11174	ERP012516	ERR1040695	DTU	fastq/ERR104/005/ERR1040695/ERR1040695_1.fastq.gz;fastq/ERR104/005/ERR1040695/ERR1040695_2.fastq.gz	57afde88eb2c10ad8d3cc43b469845a2;2aa51b29fcf4b1899fadd4f513f468d7
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573064	ERS880213	ERX1120168	PRJEB11174	ERP012516	ERR1040696	DTU	fastq/ERR104/006/ERR1040696/ERR1040696_1.fastq.gz;fastq/ERR104/006/ERR1040696/ERR1040696_2.fastq.gz	115f475ef0c2cb8b791a5d9b7b6d9527;ab72fb6ffad0bb06afc37c53b6b85767
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573065	ERS880214	ERX1120169	PRJEB11174	ERP012516	ERR1040697	DTU	fastq/ERR104/007/ERR1040697/ERR1040697_1.fastq.gz;fastq/ERR104/007/ERR1040697/ERR1040697_2.fastq.gz	0ca37b7f947055b845c4a6cb888ce5b5;f20e6b538b58c209e52d8618f0020867
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573066	ERS880215	ERX1120170	PRJEB11174	ERP012516	ERR1040698	DTU	fastq/ERR104/008/ERR1040698/ERR1040698_1.fastq.gz;fastq/ERR104/008/ERR1040698/ERR1040698_2.fastq.gz	7ab4402c7216f157f6b12f79bfbdbe0f;3af649df7835d6b57227832bcaad057a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573067	ERS880216	ERX1120171	PRJEB11174	ERP012516	ERR1040699	DTU	fastq/ERR104/009/ERR1040699/ERR1040699_1.fastq.gz;fastq/ERR104/009/ERR1040699/ERR1040699_2.fastq.gz	d8ee6b35a4b418d684f576a80396b25d;423940a4ce6b9c85f0daaec7b946b1de
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573068	ERS880217	ERX1120172	PRJEB11174	ERP012516	ERR1040700	DTU	fastq/ERR104/000/ERR1040700/ERR1040700_1.fastq.gz;fastq/ERR104/000/ERR1040700/ERR1040700_2.fastq.gz	e9402b4198797f5e918025c8c2f2643b;b4af8fd1e6bea909b22ca60920983320
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573069	ERS880218	ERX1120173	PRJEB11174	ERP012516	ERR1040701	DTU	fastq/ERR104/001/ERR1040701/ERR1040701_1.fastq.gz;fastq/ERR104/001/ERR1040701/ERR1040701_2.fastq.gz	04f045f97d9b8e50f210b62f3dfd10ad;c6f07b041bcd11cd3338fae208f0787a
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573070	ERS880219	ERX1120174	PRJEB11174	ERP012516	ERR1040702	DTU	fastq/ERR104/002/ERR1040702/ERR1040702_1.fastq.gz;fastq/ERR104/002/ERR1040702/ERR1040702_2.fastq.gz	128bd789fd71a6d27b71547d3fc9c1f0;e6390ff4f6c60962a744391f3b572266
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573071	ERS880220	ERX1120175	PRJEB11174	ERP012516	ERR1040703	DTU	fastq/ERR104/003/ERR1040703/ERR1040703_1.fastq.gz;fastq/ERR104/003/ERR1040703/ERR1040703_2.fastq.gz	e9bf1e895eb1e6df6e9801edf9fb9b12;f9706c7a67f3023fea719659820b49f3
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573072	ERS880221	ERX1120176	PRJEB11174	ERP012516	ERR1040704	DTU	fastq/ERR104/004/ERR1040704/ERR1040704_1.fastq.gz;fastq/ERR104/004/ERR1040704/ERR1040704_2.fastq.gz	69234a92c1cee47530d7d906e310cc6b;9ac82e61d6c4d6e3aa1b68dbb7ef12f5
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573073	ERS880222	ERX1120177	PRJEB11174	ERP012516	ERR1040705	DTU	fastq/ERR104/005/ERR1040705/ERR1040705_1.fastq.gz;fastq/ERR104/005/ERR1040705/ERR1040705_2.fastq.gz	98cf878eefe3367b5c251b321681e934;70221b20a5e513cd375bd015a23c6ae2
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573074	ERS880223	ERX1120178	PRJEB11174	ERP012516	ERR1040706	DTU	fastq/ERR104/006/ERR1040706/ERR1040706_1.fastq.gz;fastq/ERR104/006/ERR1040706/ERR1040706_2.fastq.gz	d94d24c56749d81436270413abff857c;c4d341fde8a433753ae0e49617071153
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573075	ERS880224	ERX1120179	PRJEB11174	ERP012516	ERR1040707	DTU	fastq/ERR104/007/ERR1040707/ERR1040707_1.fastq.gz;fastq/ERR104/007/ERR1040707/ERR1040707_2.fastq.gz	0201b66384201e71779cd8cb038e3fad;2b6205f13614715fb1d8f4e0aacc4a34
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573076	ERS880225	ERX1120180	PRJEB11174	ERP012516	ERR1040708	DTU	fastq/ERR104/008/ERR1040708/ERR1040708_1.fastq.gz;fastq/ERR104/008/ERR1040708/ERR1040708_2.fastq.gz	44295f20bc1939ab002488fe91b1020d;744308274a9ebefd326b9c70a1255eb8
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573077	ERS880226	ERX1120181	PRJEB11174	ERP012516	ERR1040709	DTU	fastq/ERR104/009/ERR1040709/ERR1040709_1.fastq.gz;fastq/ERR104/009/ERR1040709/ERR1040709_2.fastq.gz	f0d946126d8c029e01a7a577ba771e0c;44f0ac8fba59c76b41423979515f8b1c
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573078	ERS880227	ERX1120182	PRJEB11174	ERP012516	ERR1040710	DTU	fastq/ERR104/000/ERR1040710/ERR1040710_1.fastq.gz;fastq/ERR104/000/ERR1040710/ERR1040710_2.fastq.gz	ff18cddd167c0249a3fbf5f31e62d136;44b0b38c2d23b887016559266038977d
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573079	ERS880228	ERX1120183	PRJEB11174	ERP012516	ERR1040711	DTU	fastq/ERR104/001/ERR1040711/ERR1040711_1.fastq.gz;fastq/ERR104/001/ERR1040711/ERR1040711_2.fastq.gz	39d140e4f6209c4d796fd133b67d8930;f578a30e5e93ea12280a5e3b6cfb3354
90371	Salmonella enterica subsp. enterica serovar Typhimurium	SAMEA3573080	ERS880229	ERX1120184	PRJEB11174	ERP012516	ERR1040712	DTU	fastq/ERR104/002/ERR1040712/ERR1040712_1.fastq.gz;fastq/ERR104/002/ERR1040712/ERR1040712_2.fastq.gz	c64c7f3be6ef4104585629f2e21233ff;c9e0670469fc57244da993a042852a9b
